# equipment.txt -- gear, weapons, armour, magic items and prices
#
# One record per line: a tag, then '|' separated fields. A '#' at the
# start of a line is a comment, and blank lines are ignored. The comment
# above each block names the columns.
#
# A field that needs a literal '|' or '\' writes it as '\|' or '\\'.
# A line ending in '\' continues on the next line.
#
# tools/build_data.py turns this file into C. Run `make data` after an
# edit; it checks every cross-reference and refuses to write on an error.

# ITEM | name | book | category | cost_cp | weight_tenths | base_ac | dex_cap | str_req | stealth_disadvantage | damage | damage_type | properties | contents
MAGICITEM|Instrument of the Bards|DMG|Wondrous item|uncommon to very rare|requires attunement by a bard|A masterwork instrument named for one of seven bardic colleges: in ascending rarity the Doss lute, Fochlucan bandore and Mac-Fuirmidh cittern, then the Canaith mandolin and Cli lyre, then the Anstruth harp, then the Ollamh harp. As an action you can play it to cast fly, invisibility, levitate, protection from evil and good, or one of the spells particular to that instrument, each once per dawn and using your own spellcasting ability and spell save DC. Targets a spell of yours would charm have disadvantage on that save, whether the instrument is the spell's source or only your focus. A creature that tries to play it without being attuned takes 2d4 psychic damage unless it succeeds on a DC 15 Wisdom save.|
MAGICITEM|Saddle of the Cavalier|DMG|Wondrous item|uncommon||While in this saddle on a mount, you cannot be dismounted against your will if you remain conscious, and attack rolls against the mount have disadvantage while you are mounted on it.|
MAGICITEM|Scroll of Protection|DMG|Scroll|rare||It works against one creature type: aberrations, beasts, celestials, elementals, fey, fiends, plants or undead. Reading it as an action encloses you in an invisible cylinder 5 feet in radius and 10 feet high that moves with you, and for 5 minutes creatures of that type cannot enter it or affect anything inside. The effect ends if you move so that such a creature would be inside it, and a creature can escape the barrier by using an action to succeed on a DC 15 Charisma check.|
MAGICITEM|Sending Stones|DMG|Wondrous item|uncommon||A matched pair. While touching one you can use an action to cast sending from it, with the other stone as the target, wherever it is on the same plane. Once used, the pair cannot be used again until the next dawn.|
MAGICITEM|Sword of Answering|DMG|Weapon (longsword)|legendary|requires attunement by a creature of the same alignment as the sword|+3 to attack and damage rolls. Whenever a creature within 5 feet of you hits you with an attack, you can use your reaction to make one attack against that creature with this sword. There are nine such swords, one for each alignment.|
MAGICITEM|Sword of Vengeance|DMG|Weapon (any sword)|uncommon|requires attunement|+1 to attack and damage rolls.|Cursed: while attuned you have disadvantage on attack rolls made with any other weapon, and whenever a hostile creature damages you while the sword is on your person you must succeed on a DC 15 Wisdom save or attack that creature until either of you dies.
MAGICITEM|Tentacle Rod|DMG|Rod|rare|requires attunement|As an action you can make three tentacle attacks against a creature within 15 feet, each at +9 to hit for 1d6 bludgeoning damage. If all three hit, the target has its speed halved, has disadvantage on Dexterity saves and cannot use reactions for 1 minute, and can repeat a DC 15 Constitution save at the end of each of its turns. A creature made by a drow.|
MAGICITEM|Tome of the Stilled Tongue|DMG|Wondrous item|legendary|requires attunement by a wizard|A leather-bound volume with a desiccated tongue pinned to its cover, one of five such tomes. It serves as a spellbook and an arcane focus, and while holding it you can use a bonus action to cast one spell written in it without expending a slot or using verbal or somatic components, which you cannot do again until the next dawn. Pulling the tongue free while attuned permanently erases every spell in the book.|
MAGICITEM|Blackrazor|DMG|Weapon (greatsword)|legendary|requires attunement by a creature of non-lawful alignment|A sentient blade that devours souls. +3 to attack and damage rolls. When you kill a creature with it that is not a construct or undead, the sword absorbs its soul and you gain temporary hit points equal to the creature's hit point maximum, which fade after 24 hours; while you have them you gain advantage on all attacks, saves and checks. It also grants immunity to being charmed or frightened, and hungers to feed.|
MAGICITEM|Book of Exalted Deeds|DMG|Wondrous item|artifact|requires attunement by a creature of good alignment|Studying it for 80 hours raises your Wisdom by 2, to a maximum of 24, lets any spell slot you expend on a cleric or paladin spell count as one level higher, and grants a halo you can manifest or dismiss as a bonus action. The benefits end if you willingly perform an evil act, or if 10 days pass without an act of kindness or generosity from you. An evil creature that tries to read the book takes 24d6 radiant damage.|
MAGICITEM|Book of Vile Darkness|DMG|Wondrous item|artifact|requires attunement|A non-evil creature attuning to it must succeed on a DC 17 Charisma saving throw or turn neutral evil. Studying it for 80 hours raises one ability score of your choice by 2, to a maximum of 24, drops another of your choice by 2, to a minimum of 3, and leaves you with a disfiguring mark of darkness. The book vanishes if you willingly perform a good act, or if 10 days pass without an evil act from you.|
MAGICITEM|Eye and Hand of Vecna|DMG|Wondrous item|artifact|requires attunement|Grafted onto your body in place of your gouged-out eye or severed left hand, and either turns your alignment neutral evil. The Eye grants truesight and X-ray vision, and 8 charges for spells at save DC 18 such as clairvoyance, disintegrate and dominate monster, with a 5 percent chance per casting that Vecna devours your soul. The Hand raises your Strength to 20 unless it is already higher, adds 2d8 cold damage to a melee spell attack made with it or a melee weapon attack made with a weapon it holds, and holds 8 charges for spells up to finger of death, each casting subjecting you to suggestion (save DC 18) to commit an evil act. Both regain 1d4+4 charges daily at dawn, and attuning to both grants further powers.|
MAGICITEM|Orb of Dragonkind|DMG|Wondrous item|artifact|requires attunement|One of five orbs forged on Krynn to lure and destroy dragons, of which three are thought to survive. Speaking its command word as an action calls for a DC 15 Charisma check: on a success you control the orb while attuned, on a failure the evil dragon essence inside charms you for as long as you remain attuned, you cannot end that attunement voluntarily, and the orb casts suggestion on you at will (save DC 18). While you control it, you can spend from its 7 charges, regaining 1d4+3 at dawn, to cast cure wounds, daylight, death ward or scrying at save DC 18, cast detect magic without a charge, or take an action to call evil dragons within 40 miles to the orb, which you cannot do again for 1 hour.|
MAGICITEM|Sword of Kas|DMG|Wondrous item|artifact|requires attunement|The longsword Vecna's lieutenant turned against him. +3 to attack and damage rolls, a critical hit on a 19 or 20, and an extra 2d10 slashing damage against undead. Drawn and not bathed in blood within a minute, it demands its due: a DC 15 Charisma save, 3d6 psychic damage on a success and domination until the demand is met on a failure. It adds a d10 to your initiative, lets you move its attack bonus to your Armor Class for a turn, and casts call lightning, divine word or finger of death at save DC 18, each once a dawn. It is sentient and chaotic evil, and its purpose is Vecna's ruin.|
MAGICITEM|Wand of Orcus|DMG|Wand|artifact|requires attunement|The skull-topped bone wand of the demon prince of undeath. Any creature but Orcus attuning to it must make a DC 17 Constitution save, taking 10d6 necrotic damage on a success and dying and rising as a zombie on a failure. Wielded as a magic mace it grants +3 to attack and damage rolls, an extra 2d12 necrotic damage on a hit, and +3 to Armor Class while held. It holds 7 charges, regaining 1d4+3 at dawn, for spells at save DC 18 such as animate dead, finger of death and power word kill, and once a dawn it calls up 500 hit points worth of skeletons and zombies. It is sentient and chaotic evil.|
MAGICITEM|Wave|DMG|Weapon (trident)|legendary|requires attunement by a creature that worships a god of the sea|A sentient trident. +3 to attack and damage rolls, and on a critical hit the target takes extra necrotic damage equal to half its hit point maximum. It also functions as a trident of fish command, a weapon of warning and a cube of force, and while you hold it you gain the benefit of a cap of water breathing.|
MAGICITEM|Whelm|DMG|Weapon (warhammer)|legendary|requires attunement by a dwarf|A sentient warhammer. +3 to attack and damage rolls, with the thrown property at a range of 20/60 feet, returning to your hand after a thrown attack; a thrown hit deals an extra 1d8 bludgeoning damage, or 2d8 against a giant. As an action you can strike the ground with it: each creature you choose that is on the ground within 60 feet of the impact is stunned for 1 minute on a failed DC 15 Constitution save, repeating the save at the end of each of its turns. While you hold it you sense where any secret or concealed door within 30 feet is, and as an action you can cast detect evil and good or locate object from it. The shock wave and each of those spells recharge at the next dawn. At dawn the day after your first attack roll with it you become afraid of the outdoors for as long as you stay attuned, giving you disadvantage on attack rolls, ability checks, and saving throws whenever you can see the daytime sky.|
MAGICITEM|Axe of the Dwarvish Lords|DMG|Weapon (battleaxe)|artifact|requires attunement|The axe the First King forged in the heart of a volcano with Moradin's aid, and lost centuries later in a civil war fought over it. A magic weapon granting +3 to attack and damage rolls, which also functions as a belt of dwarvenkind, a dwarven thrower and a sword of sharpness. A dwarf attuned to it is immune to poison damage, sees 60 feet further in the dark, and gains proficiency with the blacksmithing, brewing and stonemasonry tools. It can conjure an earth elemental once per dawn, and teleport you from any fixed piece of dwarven stonework once in three days.|It is cursed: a non-dwarf who attunes to it grows more dwarflike each day until, after seven, they look like one, and the change outlasts the attunement.
MAGICITEM|Cap of Water Breathing|DMG|Wondrous item|uncommon||Underwater, an action and the command word wrap your head in a bubble of air and you breathe normally. The bubble stays until you repeat the command word, remove the cap, or leave the water.|
MAGICITEM|Eye of Vecna|DMG|Wondrous item|artifact|requires attunement|A bloodshot organ torn from its socket. To attune to it you must gouge out your own eye and press the artifact into the socket, where it grafts itself; if it is ever removed you die. Your alignment changes to neutral evil. You gain truesight and can see as though with a ring of X-ray vision. It holds 8 charges, regaining 1d4+4 at dawn, and casts clairvoyance, crown of madness, disintegrate, dominate monster or eyebite at save DC 18. Each casting carries a 5 percent chance that Vecna tears out your soul, devours it and wears your body as a puppet.|
MAGICITEM|Hand of Vecna|DMG|Wondrous item|artifact|requires attunement|A mummified and shrivelled left hand. To attune to it you must cut off your own left hand at the wrist and press the artifact to the stump, where it grafts itself and works as a hand; if it is ever removed you die. Your alignment changes to neutral evil. Your Strength becomes 20 unless it is already 20 or higher, and melee attacks made with the hand, or with a weapon it holds, deal an extra 2d8 cold damage. It holds 8 charges, regaining 1d4+4 at dawn, and casts finger of death, sleep, slow or teleport at save DC 18. Each casting turns suggestion on you, demanding an evil act. Attuned to both the eye and the hand, you are immune to disease and poison, cannot be surprised unless incapacitated, and regain 1d10 hit points at the start of each of your turns.|
MAGICITEM|Moonblade|DMG|Weapon (longsword)|legendary|requires attunement by an elf or half-elf of neutral good alignment|An heirloom of the elven noble houses, passed from parent to child and bonded to one bearer for life. Attuning to it takes a ritual in an elven regent's throne room or a temple of the elven gods; a blade that judges you craven, erratic or corrupt rejects you, and you make attack rolls, ability checks and saving throws with disadvantage for 24 hours. A blade carries one rune for each master it has served, typically 1d6+1. The first always grants +1 to attack and damage rolls, and each rune after it adds a property the DM rolls or chooses. It is sentient, neutral good, Intelligence 12, Wisdom 10, Charisma 12, with hearing and darkvision to 120 feet, and speaks by sending feeling through your hand.|
MAGICITEM|Quiver of Ehlonna|DMG|Wondrous item|uncommon||Three compartments, each opening on an extradimensional space, and the whole thing never weighs more than 2 pounds. The shortest holds sixty arrows, bolts or the like; the middle one eighteen javelins or similar; the longest six long objects such as bows, quarterstaffs or spears. You draw from it as from an ordinary quiver or scabbard.|
MAGICITEM|Sentinel Shield|DMG|Armor (shield)|uncommon||Emblazoned with the symbol of an eye. While you hold it you have advantage on initiative rolls and on Wisdom (Perception) checks.|

# MAGICRULE | item | key=value ...
MAGICRULE|Ring of Protection|ac_bonus=1|save_bonus=1
MAGICRULE|Cloak of Protection|ac_bonus=1|save_bonus=1
MAGICRULE|Staff of Power|ac_bonus=2|save_bonus=2|weapon=1|weapon_plus=2|weapon_as=Quarterstaff
MAGICRULE|Bracers of Defense|ac_bonus=2|only_unarmored=1
MAGICRULE|Robe of the Archmagi|unarmored_base=15
MAGICRULE|Demon Armor|armor_base=19|armor_str=15|armor_stealth=1
MAGICRULE|Dragon Scale Mail|armor_base=15|armor_dex=2|armor_stealth=1|resist=acid,cold,fire,lightning,poison
MAGICRULE|Dwarven Plate|armor_base=20|armor_str=15|armor_stealth=1
MAGICRULE|Efreeti Chain|armor_base=19|armor_str=13|armor_stealth=1|immune=fire
MAGICRULE|Elven Chain|armor_base=14|armor_dex=2
MAGICRULE|Glamoured Studded Leather|armor_base=13|armor_dex=-1
MAGICRULE|Plate Armor of Etherealness|armor_base=18|armor_str=15|armor_stealth=1
MAGICRULE|Armor of Invulnerability|armor_base=18|armor_str=15|armor_stealth=1|resist=nonmagical damage
MAGICRULE|Armor of Vulnerability|armor_base=18|armor_str=15|armor_stealth=1|vulnerable_others=1|resist=bludgeoning,piercing,slashing
MAGICRULE|Armor of Resistance|worn=1|resist=*
MAGICRULE|Armor, +1, +2, or +3|variable=1
MAGICRULE|Animated Shield|shield=2
MAGICRULE|Arrow-Catching Shield|shield=2
MAGICRULE|Shield of Missile Attraction|shield=2
MAGICRULE|Spellguard Shield|shield=2
MAGICRULE|Shield, +1, +2, or +3|shield=2|variable=1
MAGICRULE|Weapon, +1, +2, or +3|variable=1|weapon=1
MAGICRULE|Berserker Axe|weapon=1|weapon_plus=1
MAGICRULE|Dagger of Venom|weapon=1|weapon_plus=1
MAGICRULE|Defender|weapon=1|weapon_plus=3
MAGICRULE|Dragon Slayer|weapon=1|weapon_plus=1
MAGICRULE|Dwarven Thrower|weapon=1|weapon_plus=3
MAGICRULE|Giant Slayer|weapon=1|weapon_plus=1
MAGICRULE|Hammer of Thunderbolts|weapon=1|weapon_plus=1
MAGICRULE|Holy Avenger|weapon=1|weapon_plus=3
MAGICRULE|Luck Blade|weapon=1|weapon_plus=1
MAGICRULE|Mace of Smiting|weapon=1|weapon_plus=1
MAGICRULE|Nine Lives Stealer|weapon=1|weapon_plus=2
MAGICRULE|Scimitar of Speed|weapon=1|weapon_plus=2
MAGICRULE|Sun Blade|weapon=1|weapon_plus=2
MAGICRULE|Vorpal Sword|weapon=1|weapon_plus=3
MAGICRULE|Sword of Answering|weapon=1|weapon_plus=3
MAGICRULE|Sword of Vengeance|weapon=1|weapon_plus=1
MAGICRULE|Blackrazor|weapon=1|weapon_plus=3
MAGICRULE|Wave|weapon=1|weapon_plus=3
MAGICRULE|Whelm|weapon=1|weapon_plus=3
MAGICRULE|Axe of the Dwarvish Lords|weapon=1|weapon_plus=3
MAGICRULE|Moonblade|weapon=1|weapon_plus=1
MAGICRULE|Staff of Striking|weapon=1|weapon_plus=3|weapon_as=Quarterstaff
MAGICRULE|Staff of the Magi|weapon=1|weapon_plus=2|weapon_as=Quarterstaff
MAGICRULE|Staff of the Woodlands|weapon=1|weapon_plus=2|weapon_as=Quarterstaff
MAGICRULE|Staff of Thunder and Lightning|weapon=1|weapon_plus=2|weapon_as=Quarterstaff
MAGICRULE|Rod of Lordly Might|weapon=1|weapon_plus=3|weapon_as=Mace
MAGICRULE|Wand of Orcus|weapon=1|weapon_plus=3|weapon_as=Mace
MAGICRULE|Sword of Kas|weapon=1|weapon_plus=3|weapon_as=Longsword
MAGICRULE|Amulet of Health|sets_ability=3|sets_to=19
MAGICRULE|Headband of Intellect|sets_ability=4|sets_to=19
MAGICRULE|Gauntlets of Ogre Power|sets_ability=1|sets_to=19
MAGICRULE|Belt of Giant Strength|sets_ability=1|sets_to=0
MAGICRULE|Boots of Striding and Springing|sets_speed=30
MAGICRULE|Winged Boots|fly_speed=-1
MAGICRULE|Wings of Flying|fly_speed=60
MAGICRULE|Cloak of the Manta Ray|swim_speed=60
MAGICRULE|Ring of Swimming|swim_speed=40
MAGICRULE|Cloak of Arachnida|climb_speed=-1|resist=poison
MAGICRULE|Ring of Resistance|resist=*
MAGICRULE|Brooch of Shielding|resist=force
MAGICRULE|Boots of the Winterlands|resist=cold
MAGICRULE|Ring of Warmth|resist=cold
MAGICRULE|Frost Brand|resist=fire
MAGICRULE|Periapt of Proof against Poison|immune=poison
MAGICRULE|Sentinel Shield|shield=2
MAGICRULE|Stone of Good Luck (Luckstone)|save_bonus=1|check_bonus=1
MAGICRULE|Hand of Vecna|sets_ability=1|sets_to=20
